,WR,distances,corr
1952-09-27,1,3.1294340272490446,0.34922061611276356
1952-09-28,1,3.2217151683209395,0.2249810369386931
1952-09-29,5,3.0375769497052665,
1952-09-30,5,2.680639996797496,
1952-10-01,4,2.573897872961913,0.34881881115859525
1952-10-02,4,2.975912760337931,0.4449199632250741
1952-10-03,4,3.4927885366996136,0.505412029073183
1952-10-04,4,3.7055761671682093,0.5595800598285378
1952-10-05,4,3.477424777456498,0.6144446524886874
1952-10-06,4,2.9048740631384096,0.6603410036467066
1952-10-07,4,2.2438507242939973,0.6741412430718077
1952-10-08,4,1.821990446294145,0.6137849491122912
1952-10-09,5,1.815501215024622,
1952-10-10,5,1.6693587374247436,
1952-10-11,5,1.9929519097358368,
1952-10-12,2,2.4858125676108216,0.3969278540782119
1952-10-13,2,3.040822346040352,0.47615534291252115
1952-10-14,2,3.479854380302992,0.5032100488726093
1952-10-15,2,3.697827948300485,0.48478352610196046
1952-10-16,2,3.773556901760263,0.4135242833214805
1952-10-17,2,3.889292770833558,0.29181996129807963
1952-10-18,0,3.9917201836955765,0.2948815044654253
1952-10-19,0,4.217917883309093,0.3365544348119645
1952-10-20,1,4.424411117384204,0.2645206374330348
1952-10-21,1,4.515192818056827,0.34043289498550916
1952-10-22,1,4.576311935769324,0.3921501044942956
1952-10-23,1,4.607625399458588,0.4119176495225507
1952-10-24,1,4.558473595516126,0.4037437758380329
1952-10-25,1,4.350049456952557,0.3761459200557637
1952-10-26,1,3.942577462541527,0.33570853355214497
1952-10-27,1,3.382989065067198,0.28537248097194573
1952-10-28,5,2.745773666115925,
1952-10-29,5,2.2868830825446596,
1952-10-30,5,2.107346430979519,
1952-10-31,1,2.0735002766799653,0.0681118591896174
1952-11-01,1,2.018390531546843,0.014777698637971315
1952-11-02,5,1.8901713042294168,
1952-11-03,5,1.7852379071377664,
1952-11-04,4,1.737297847802213,0.5369985297569095
1952-11-05,4,1.7303567727465667,0.6539771692323108
1952-11-06,4,1.941018341566405,0.7312360015322337
1952-11-07,4,2.1976123474521603,0.7737652179861316
1952-11-08,4,2.3654346255909555,0.7843644904757373
1952-11-09,4,2.4342715633967855,0.7619057678417326
1952-11-10,4,2.49989645449237,0.7014755162189682
1952-11-11,4,2.664312629341411,0.6006067261248283
1952-11-12,4,2.910682711799949,0.47269255774761293
1952-11-13,4,3.1159636181073207,0.35314458392096293
1952-11-14,2,3.0741482487306993,0.1069297437304323
1952-11-15,5,3.003884889653876,
1952-11-16,4,3.0152124730410406,0.3251021029515795
1952-11-17,4,3.1307037723852913,0.3691346514300667
1952-11-18,4,3.511218805396719,0.3913761835170395
1952-11-19,4,4.040187509459723,0.3895956607820622
1952-11-20,4,4.555622484433392,0.3655194400095832
1952-11-21,4,4.946470217515329,0.3221759769223171
1952-11-22,4,5.150533753455015,0.26572616857032394
1952-11-23,4,5.126446740576817,0.20617548219652387
1952-11-24,4,4.841992371351612,0.15617230034399326
1952-11-25,4,4.287524303139392,0.13048372433675365
1952-11-26,5,3.4886450243712166,
1952-11-27,4,2.6149950617558897,0.24940599713979125
1952-11-28,4,1.8798065287935812,0.44361126492561864
1952-11-29,4,1.6892583240284984,0.5694142830888393
1952-11-30,4,2.0494740522784824,0.5556256586517155
1952-12-01,4,2.547567656870595,0.5013198417847302
1952-12-02,4,2.9899801560220656,0.43049149722136854
1952-12-03,4,3.3742023601409037,0.3398559612664088
1952-12-04,4,3.7332405163410263,0.23413710579472813
1952-12-05,5,3.9606888061272802,
1952-12-06,5,4.096125085618273,
