,WR,distances,corr
1940-05-04,1,2.6479787358277065,0.7770601335842889
1940-05-05,1,2.529971816643352,0.7402948094059251
1940-05-06,1,2.47838804724206,0.6763609149641195
1940-05-07,1,2.5853641839200003,0.5840450262598944
1940-05-08,3,2.8402992562656975,0.2787669227771065
1940-05-09,3,2.969068654840979,0.30780424890594166
1940-05-10,3,3.122562302277649,0.33925552479243437
1940-05-11,3,3.2246363051311624,0.3706314803345334
1940-05-12,3,3.221685850790111,0.3962654500449594
1940-05-13,3,3.112716869769366,0.4076260096958439
1940-05-14,3,2.9571722843292902,0.39357254426667004
1940-05-15,3,2.852085406694333,0.3409433815262438
1940-05-16,0,2.811700319549128,0.25925684058609794
1940-05-17,0,2.7420847255168557,0.2704632505798597
1940-05-18,1,2.741756684243969,0.41692183361267515
1940-05-19,1,2.9039638091286566,0.49691771092981696
1940-05-20,1,3.1608112392605374,0.5468201989716815
1940-05-21,1,3.3943831983968122,0.5713582200222309
1940-05-22,1,3.502700750623694,0.5753609607579724
1940-05-23,1,3.4329932420680462,0.5617597242892854
1940-05-24,1,3.19864308728548,0.5338542714577714
1940-05-25,1,2.8785208420738937,0.4992791531144425
1940-05-26,1,2.588436525347225,0.47231336745883806
1940-05-27,1,2.4124797092224313,0.46865919095082903
1940-05-28,1,2.3343065225249933,0.49553242403782405
1940-05-29,1,2.2651860870691896,0.5480092017128151
1940-05-30,1,2.1443166591867286,0.6106809312044915
1940-05-31,1,1.9994274513007426,0.6569206474204338
1940-06-01,1,1.9316608255400174,0.6514405343132349
1940-06-02,1,2.017157359385923,0.5754344248295432
1940-06-03,1,2.2115559318477698,0.4546781072449627
1940-06-04,1,2.403693983762482,0.3370535178693809
1940-06-05,1,2.5188043680664904,0.2577860390302783
1940-06-06,1,2.5504315310665753,0.23604130635327034
1940-06-07,1,2.5378333011490577,0.27544013169654824
1940-06-08,1,2.5222498355856273,0.35907755615779724
1940-06-09,1,2.5196710078577764,0.46045417183876775
1940-06-10,1,2.5385680387814875,0.5563758836773558
1940-06-11,1,2.6115051176717143,0.6235015510061079
1940-06-12,1,2.77555391344168,0.6390928076437646
1940-06-13,1,3.0058950857018623,0.5975880203810906
1940-06-14,3,3.1977460469611008,0.5138062397445564
1940-06-15,3,3.0798469720954893,0.582632431547972
1940-06-16,3,2.8578113519934836,0.6319160253455001
1940-06-17,3,2.6777506997633953,0.6308817300409262
1940-06-18,3,2.7978816371772965,0.5153626249639562
1940-06-19,4,2.8901503884391926,0.45030296122379726
1940-06-20,4,3.1109919932900683,0.5612751676284042
1940-06-21,4,3.3923767388342934,0.5895427141988302
1940-06-22,4,3.5434371548994448,0.5644132027458483
1940-06-23,4,3.56528123894335,0.48561629218357844
1940-06-24,0,3.5605984941849864,0.33519309917558526
1940-06-25,0,3.3043729825212336,0.4329246988293084
1940-06-26,0,3.163837709658302,0.5034088074607129
1940-06-27,0,3.0374707704164337,0.5381810420890683
1940-06-28,0,2.820490472643142,0.5483493854712097
1940-06-29,0,2.5436994422015604,0.5278736867126991
1940-06-30,0,2.3753640186999117,0.4489438699375331
1940-07-01,0,2.4464598183521553,0.30530197285309013
1940-07-02,4,2.2789279455793894,0.4025482587520853
1940-07-03,4,2.087854796886945,0.5304979846042411
1940-07-04,4,1.9593191517223911,0.5834122492431822
1940-07-05,4,1.9454243223662306,0.5511736881874124
1940-07-06,1,2.0063743530802247,0.3137409114759726
1940-07-07,1,2.0735471028183188,0.32961883608302994
1940-07-08,1,2.305447308553919,0.29225859545208666
1940-07-09,1,2.6219975551000245,0.22173164303791368
1940-07-10,4,2.8926347210137173,0.2690724781971566
1940-07-11,4,2.978487157887069,0.3842360508372564
1940-07-12,4,3.0512323289198626,0.4974236915396391
1940-07-13,4,3.0805466817661564,0.5877301036806376
1940-07-14,4,3.0733543584622396,0.6417908275759532
1940-07-15,4,3.1381648114443976,0.6413340154255838
1940-07-16,4,3.4310826808516723,0.5696540691450378
1940-07-17,4,3.978820442006862,0.4442090568310287
1940-07-18,1,4.5106944179278505,0.2430416611701754
1940-07-19,1,4.895106456142215,0.25365542453337103
1940-07-20,1,5.09833407852398,0.2347792561078751
1940-07-21,1,5.042164602270787,0.18989176770547403
1940-07-22,1,4.7550335832605155,0.11986675437572167
1940-07-23,5,4.347841521928147,
1940-07-24,5,3.8007464788249274,
1940-07-25,2,3.3438847743740157,0.1701747240035253
1940-07-26,2,2.9202126817527074,0.26991303644384046
1940-07-27,2,2.6112636003811254,0.29937396648020764
1940-07-28,2,2.4072103801360436,0.24691907268882757
1940-07-29,3,2.12506196761984,0.7066219214270572
1940-07-30,3,2.0961292326024856,0.8424577089454497
1940-07-31,3,2.4415403697213987,0.7740159219002113
1940-08-01,1,2.7417122947122903,0.16700204455853504
1940-08-02,1,2.9549047196732587,0.15387067369193702
1940-08-03,1,3.077602729441771,0.1423952637421794
1940-08-04,5,3.164300083287026,
1940-08-05,5,3.3021407024389067,
1940-08-06,4,3.425569810020856,0.2596024194848265
1940-08-07,4,3.6130756449535526,0.2807710462997159
1940-08-08,4,3.737722934761897,0.26154223469581844
1940-08-09,4,3.7292919207854767,0.21587312164684222
1940-08-10,1,3.4724681688200025,0.3790560935076912
1940-08-11,1,3.116545034290212,0.36761604909699613
1940-08-12,1,2.8066878597991978,0.32801351419626057
1940-08-13,1,2.5972745540825635,0.2621410201537071
1940-08-14,1,2.5023846763696382,0.17956135797820705
1940-08-15,5,2.5013237255644643,
1940-08-16,4,2.4115808065632645,0.3947805567283305
1940-08-17,4,2.374256801883616,0.5390963821407344
1940-08-18,4,2.4547404234414247,0.6664194685907947
1940-08-19,4,2.536638685116201,0.7686864690119207
1940-08-20,4,2.52254634852437,0.8358357759812955
1940-08-21,4,2.3996312373741837,0.8610663498458895
1940-08-22,4,2.2360726455372912,0.8440789484744475
1940-08-23,4,2.13005473318713,0.7863596053143243
1940-08-24,4,2.1368822315298175,0.6828614177363577
1940-08-25,4,2.248585398739227,0.5200197573184977
1940-08-26,5,2.4294124131050716,
1940-08-27,5,2.4493121031624985,
1940-08-28,5,2.623813610239654,
1940-08-29,1,2.69240030660496,0.43096987432761213
1940-08-30,1,2.6889166534562707,0.5559088171718946
1940-08-31,1,2.5602885273661933,0.6249107687140835
1940-09-01,1,2.390215290175192,0.6229960913585064
1940-09-02,1,2.4114293051953353,0.5276117361387375
1940-09-03,1,2.7789565409746797,0.345875466687031
1940-09-04,1,3.35629747408036,0.14277567341228226
1940-09-05,4,3.769929694727295,0.3730375041905554
1940-09-06,4,3.953920414026442,0.4007936277891224
1940-09-07,4,3.985892633161891,0.42004188267516374
1940-09-08,4,3.9416672230116427,0.4381155960245867
1940-09-09,4,3.908508804451312,0.45734710185942423
1940-09-10,4,3.8868305601585114,0.4777760896102823
1940-09-11,4,3.779098385236035,0.49897715797004
1940-09-12,4,3.4770841656935785,0.5199113316874632
1940-09-13,4,2.9627271121353522,0.5350928645207643
1940-09-14,4,2.3956410810756554,0.522878947924782
1940-09-15,4,2.1777581036476055,0.43030068486786344
1940-09-16,1,2.4312460869018837,0.2365211431251222
1940-09-17,1,2.639030061169708,0.4000963106891882
1940-09-18,1,2.9902312739066255,0.51524952997381
1940-09-19,1,3.2048854277498764,0.6002020104096734
1940-09-20,1,3.2110660355238068,0.6577475105172986
1940-09-21,1,3.1047151902056984,0.6717490392925879
1940-09-22,1,3.066636935868926,0.6185595823175654
1940-09-23,1,3.2083633357598633,0.49603353644157855
1940-09-24,4,3.4413627107392464,0.4057830626599655
1940-09-25,4,3.2470663321429125,0.5238637438744721
1940-09-26,4,3.0141443235376415,0.604183550073648
1940-09-27,4,2.785962289233808,0.6319603176774846
1940-09-28,4,2.6984405000660137,0.580943932211179
1940-09-29,4,2.8465647956524793,0.43695018139942576
1940-09-30,5,3.1333032143856863,
1940-10-01,1,3.1500170251061,0.11928501182635701
1940-10-02,1,3.0024377806710634,0.2239052775917781
1940-10-03,1,2.7886824388128892,0.32547184958333325
1940-10-04,1,2.565278316815927,0.4140860771840854
1940-10-05,1,2.4064814994022417,0.4793706524628424
1940-10-06,1,2.3395686442851895,0.5194990452298052
1940-10-07,1,2.3216744807972094,0.5450310983908091
1940-10-08,1,2.2818682456889308,0.5701456925549802
1940-10-09,1,2.169370532601958,0.6044984215464352
1940-10-10,1,1.9737031890904253,0.6510111233631203
1940-10-11,1,1.7376395382358474,0.702234601980596
1940-10-12,1,1.5772074294963636,0.7309723492551587
1940-10-13,1,1.6462326267533518,0.6998149899762355
1940-10-14,1,1.9698006437575823,0.6144670085788272
1940-10-15,1,2.415480385062837,0.5214277809347958
1940-10-16,1,2.8477108138582117,0.44734494403925584
1940-10-17,1,3.1881851284778437,0.3916583301316976
1940-10-18,1,3.408341166059056,0.34341750907221685
1940-10-19,1,3.51413631700219,0.2899295802131706
1940-10-20,1,3.535145397169656,0.22008697532481167
1940-10-21,4,3.5185283006280543,0.21960017117323208
1940-10-22,4,3.4185457693635364,0.2781170739342769
1940-10-23,4,3.4343109943275896,0.3104490631450135
1940-10-24,4,3.5877989220110926,0.29592916058449587
1940-10-25,0,3.6712069461555656,0.4120117711786476
1940-10-26,0,3.6034792971362486,0.5435591714476017
1940-10-27,0,3.450917225325766,0.637236522639435
1940-10-28,0,3.242146132433912,0.6761369223267887
1940-10-29,0,3.069910227200269,0.6488188410160045
1940-10-30,0,3.028851209223889,0.5580964741685669
1940-10-31,0,3.11984610748863,0.42706907525695276
1940-11-01,1,3.102273499969278,0.3794354803499478
1940-11-02,1,3.0334255854007237,0.3791469840944361
1940-11-03,1,2.9413472223823414,0.3195269769813934
1940-11-04,5,2.7464866399679346,
1940-11-05,5,2.616612692430711,
1940-11-06,3,2.6249027003356984,0.31263616962874524
1940-11-07,3,2.596142206685077,0.40632564607988103
1940-11-08,3,2.6429704801297795,0.4357880193360053
1940-11-09,3,2.713084194560865,0.4006316888620832
1940-11-10,3,2.823637352124558,0.29647311496435497
1940-11-11,5,2.7968373427001123,
1940-11-12,1,2.749892218495647,0.3419129281747767
1940-11-13,1,2.6870107558825533,0.3910049261149653
1940-11-14,1,2.61509387573327,0.3911969972269211
1940-11-15,1,2.462673533085663,0.3629391544903743
1940-11-16,1,2.23948968626107,0.32431896032482715
1940-11-17,1,2.0610477216264678,0.2877550099863221
1940-11-18,1,2.0759657109260568,0.2632375866501713
1940-11-19,1,2.288193316028511,0.2641054648264585
1940-11-20,1,2.5350899517071888,0.29414243588898503
1940-11-21,1,2.6522325359773986,0.3428964106422115
1940-11-22,1,2.5677415834118236,0.39692485141402634
1940-11-23,1,2.33029484612981,0.43807812931808987
1940-11-24,1,2.128422679722988,0.4293805250995659
1940-11-25,1,2.2162613753195655,0.3185615559455355
1940-11-26,5,2.428258359381171,
1940-11-27,0,2.660883934579983,0.34946505352736307
1940-11-28,0,2.9032716515135633,0.38354235738164066
1940-11-29,0,3.071607587658871,0.3717194517771304
1940-11-30,0,3.1263401627285767,0.3197713193947313
1940-12-01,5,3.0778647410414512,
1940-12-02,5,2.863231561538353,
1940-12-03,5,2.6992948859038033,
1940-12-04,1,2.50969213880387,0.2463714909015134
1940-12-05,1,2.307497345798566,0.33708043503387813
1940-12-06,1,2.121682500419527,0.38121924758319203
1940-12-07,1,1.9596975173001334,0.3818481782719919
1940-12-08,1,1.877983649677321,0.34587630525281754
1940-12-09,1,1.9315027424496107,0.2952475854939253
1940-12-10,1,2.1154327815370757,0.2722647717405313
1940-12-11,1,2.373251360637169,0.30243901632998704
1940-12-12,1,2.640875058186356,0.37751978801022223
1940-12-13,1,2.8651558157874732,0.47824784978685514
1940-12-14,1,3.0056433215356053,0.5884797145289642
1940-12-15,1,3.0407624420713297,0.6962118729580378
1940-12-16,1,2.9785427204661117,0.7904161279161503
1940-12-17,1,2.860951795879929,0.8577977814334192
1940-12-18,1,2.7513062736364526,0.8824382023265541
1940-12-19,1,2.704279526439194,0.8512806427582943
1940-12-20,1,2.7382931862847437,0.7639850412305406
1940-12-21,1,2.8363009584146437,0.6377694188534655
1940-12-22,1,2.967479196401816,0.5001558486556043
1940-12-23,1,3.1005830105639434,0.37584850637177447
1940-12-24,1,3.2047338019700082,0.2783764573856144
1940-12-25,1,3.25347652296552,0.20981508684552005
1940-12-26,4,3.1538123206251107,0.24497796518448414
1940-12-27,4,3.0184830508020823,0.2532990718018807
1940-12-28,4,2.9211294537371684,0.25260659365853566
1940-12-29,5,2.8961646730244137,
1940-12-30,5,2.8566905273386287,
1940-12-31,5,2.7822164297060192,
1941-01-01,5,2.661080916732309,
1941-01-02,1,2.412103862434068,0.2368754254323977
1941-01-03,1,2.143085602721084,0.3378467683395251
1941-01-04,1,2.0462500143717315,0.42809289536818085
1941-01-05,1,2.16785552351177,0.472121635546106
1941-01-06,1,2.3889613805621344,0.4784424248418396
1941-01-07,1,2.5790404932304067,0.4629756678489749
1941-01-08,1,2.707877666694117,0.4264418443852752
1941-01-09,4,2.7033948025047043,0.4247485830349073
1941-01-10,4,2.6157493553942,0.5272108991113804
1941-01-11,4,2.637145131107502,0.5672735329260951
1941-01-12,4,2.687916309714777,0.5515550796879569
1941-01-13,4,2.6795242612459473,0.49272498115038216
1941-01-14,4,2.6253985436847334,0.38969043806531434
1941-01-15,0,2.637954659329205,0.253554632155329
1941-01-16,0,2.3586531771875667,0.4084639599739633
1941-01-17,0,2.3585265562041133,0.4732649288277634
1941-01-18,0,2.5190271933080495,0.448849404546899
1941-01-19,0,2.672747585507913,0.3629314645477477
1941-01-20,0,2.7836618560334,0.22417090908172307
1941-01-21,3,2.6109359409405997,0.21688628718684794
1941-01-22,3,2.438479806728728,0.3122429666545076
1941-01-23,3,2.345366056601888,0.379705287595949
1941-01-24,3,2.2672877866961483,0.4074257106571282
1941-01-25,3,2.206570316541856,0.38501449836842283
1941-01-26,5,2.128806369015345,
1941-01-27,1,2.1829207789704226,0.2973907397038881
1941-01-28,1,2.4548228154560756,0.3199464911336657
1941-01-29,1,2.8573013524656257,0.34297610604827006
1941-01-30,1,3.1730734433004657,0.37044671805486545
1941-01-31,1,3.311048935756519,0.39952325721803
1941-02-01,1,3.2982353989225284,0.4240457124569106
1941-02-02,1,3.2233232822457105,0.43768771291002334
1941-02-03,1,3.167691011322942,0.43941148709143785
1941-02-04,1,3.1508641551037817,0.4371226460704793
1941-02-05,1,3.1237501330771655,0.4447127549954167
1941-02-06,1,3.0030358038677227,0.47635807336306574
1941-02-07,1,2.7167164570108593,0.5440990852298837
1941-02-08,1,2.2619528572724485,0.6536027584278294
1941-02-09,1,1.816760163477618,0.7717918088006911
1941-02-10,1,1.841178704963763,0.77559655832726
1941-02-11,1,2.4849853192032754,0.6287990500852932
1941-02-12,1,3.2963773274455543,0.4616555808135839
1941-02-13,1,3.912706275833517,0.3287416476996239
1941-02-14,1,4.179964775223945,0.22254480227616222
1941-02-15,5,4.0293084399385615,
1941-02-16,0,3.656891495330005,0.2021898395603824
1941-02-17,0,3.082465867198089,0.4832811234635679
1941-02-18,0,2.915675879888238,0.6734183727615978
1941-02-19,0,3.0861539046725817,0.7334637394455199
1941-02-20,0,3.2587036968054406,0.715723084908555
1941-02-21,0,3.246277885596872,0.6552314116355055
1941-02-22,0,3.0969955051199936,0.5546748939665174
1941-02-23,0,2.997550652592681,0.4003482171456134
1941-02-24,0,3.0865752957714236,0.19719564384164243
1941-02-25,5,3.1079026728918158,
1941-02-26,5,3.171148524918269,
1941-02-27,5,3.1525870968672542,
1941-02-28,5,2.988694653511709,
1941-03-01,4,2.672766759888764,0.24968321917158176
1941-03-02,4,2.237759058395224,0.38960696102094855
1941-03-03,4,1.858554239592755,0.5599621103467373
1941-03-04,4,1.6739494943901296,0.7035920870177926
1941-03-05,4,1.706303524415731,0.7674040676532023
1941-03-06,4,1.8473637063299122,0.7455747554691315
1941-03-07,4,2.030179112404185,0.642795671851229
1941-03-08,4,2.284382534560608,0.4553325484469164
1941-03-09,5,2.5216617372408208,
1941-03-10,1,2.6072498515155242,0.2358143508698347
1941-03-11,1,2.615052750792869,0.30974374395777116
1941-03-12,1,2.5258034971103283,0.3643748185916242
1941-03-13,1,2.3634216819482967,0.3901611579206013
1941-03-14,5,2.1890194840225856,
1941-03-15,5,2.1643813996327035,
1941-03-16,5,2.3406318924980933,
1941-03-17,4,2.469083374130191,0.3165227848840793
1941-03-18,4,2.4664459746709215,0.42266853050238196
1941-03-19,4,2.5251611890082883,0.435683141479156
1941-03-20,4,2.679444891185921,0.36169064404585083
1941-03-21,0,2.7792867759590245,0.3265540137031853
1941-03-22,0,2.7011034214477,0.36921368026554197
1941-03-23,0,2.611379903966859,0.3703183562985563
1941-03-24,0,2.5537207882198576,0.3255802230501176
1941-03-25,5,2.5797887565440383,
1941-03-26,5,2.6523061995948765,
1941-03-27,5,2.799832033914384,
1941-03-28,4,2.812222124619888,0.27332075369194697
1941-03-29,4,2.627212722060371,0.4139399224110207
1941-03-30,4,2.429428906914482,0.4994814973219828
1941-03-31,4,2.3741893406380696,0.49834526222167913
1941-04-01,4,2.598913908591524,0.41100274433300577
1941-04-02,4,3.0698226011445633,0.28508205664265884
1941-04-03,1,3.3271431839107026,0.36949503647014414
1941-04-04,1,3.5691379936372276,0.4305039978724084
1941-04-05,1,3.687638560944391,0.45903007319719996
1941-04-06,1,3.591160006206495,0.46319916417594564
1941-04-07,1,3.3087169390050515,0.4444863448768578
1941-04-08,1,3.011432312902998,0.39359400459787036
1941-04-09,1,2.9278445807049693,0.30276809194846666
1941-04-10,1,3.100950232411329,0.2041906647761769
1941-04-11,1,3.3184844562220053,0.14838449887216196
1941-04-12,1,3.3558163353567974,0.15173797840880945
1941-04-13,1,3.137772888511132,0.2128415294723108
1941-04-14,1,2.7503163055275217,0.3253443732426665
1941-04-15,1,2.386468241344135,0.45759388021742603
1941-04-16,1,2.2223416572359915,0.5530630741434029
1941-04-17,1,2.272722295154651,0.5927810616870723
1941-04-18,1,2.445516100371059,0.5949408863226319
1941-04-19,1,2.697269208208592,0.5707643647752979
1941-04-20,1,3.0241194129843527,0.5272094934509376
1941-04-21,1,3.38254171678084,0.48211728048966357
1941-04-22,1,3.689657228219209,0.4542021125421079
1941-04-23,1,3.87866168237,0.44958820460256615
1941-04-24,1,3.928891453794094,0.4635534537135041
1941-04-25,1,3.8514754608438477,0.4867728208491989
1941-04-26,1,3.6617854875118354,0.5096324363974868
1941-04-27,1,3.380105708178794,0.5230921240428067
1941-04-28,1,3.0705096907293328,0.5145230030960446
1941-04-29,1,2.870809450878501,0.4630021857861883
1941-04-30,1,2.9170963014489337,0.35504626570063613
1941-05-01,1,3.1813007019609354,0.2201827723880493
1941-05-02,0,3.4626870904961384,0.3222146921350046
1941-05-03,0,3.5392103870365594,0.3124062603001489
1941-05-04,0,3.5727945628911484,0.24023993997394721
1941-05-05,5,3.4588699154458236,
1941-05-06,5,3.3507269702549216,
1941-05-07,4,3.2499313900266706,0.2389087223011268
1941-05-08,4,3.20666490633092,0.3326974262371918
1941-05-09,4,3.194527424301811,0.4300077690983876
1941-05-10,4,3.143389110374966,0.5105208050386731
1941-05-11,4,2.997975246418881,0.5657676063588245
1941-05-12,4,2.751344729227069,0.5985732783221043
1941-05-13,4,2.475181287778311,0.6090036202509946
1941-05-14,4,2.312578743203326,0.5860552736094434
1941-05-15,4,2.360865524623586,0.5159751808813927
1941-05-16,4,2.540547919727983,0.4019525442469078
1941-05-17,5,2.6395827978081687,
1941-05-18,5,2.494580244134447,
1941-05-19,5,2.325807915777143,
1941-05-20,5,2.2756820470595,
1941-05-21,5,2.396363698564813,
1941-05-22,5,2.5829186045696177,
1941-05-23,5,2.732842858259873,
1941-05-24,4,2.7480823672595203,0.3239599254904273
1941-05-25,4,2.819481466973229,0.42679026911625884
1941-05-26,4,3.1142244812265303,0.4639460899218875
1941-05-27,4,3.549124245958644,0.4416960971479554
1941-05-28,4,3.9804559963796597,0.3795127850968293
1941-05-29,4,4.3316496484662235,0.2911017175652188
1941-05-30,5,4.585169364960701,
1941-05-31,5,4.641393334574634,
1941-06-01,0,4.526283683441621,0.25866883229445253
1941-06-02,1,4.253229757435061,0.17227788110328254
1941-06-03,1,3.842245532522942,0.24082555884596718
1941-06-04,3,3.3401416183730346,0.4062446144615766
1941-06-05,3,2.843382204985003,0.45734745145125205
1941-06-06,3,2.5709701486679917,0.48681587716404684
1941-06-07,3,2.558883139160238,0.47550678446138434
1941-06-08,3,2.725923054864485,0.43100936976564447
1941-06-09,3,3.0110407578505227,0.3661543113935414
1941-06-10,3,3.3727601362481154,0.2946550389261482
1941-06-11,5,3.6893002140796978,
1941-06-12,5,3.8400700852995384,
1941-06-13,5,3.761625265174113,
1941-06-14,5,3.4678229713589834,
1941-06-15,1,3.067326645539863,0.3258922120824365
1941-06-16,1,2.7458537546532713,0.4152611835532099
1941-06-17,1,2.617706350185213,0.4582938189734322
1941-06-18,1,2.558727111362283,0.4746825374258677
1941-06-19,1,2.4254060673311093,0.49857454598387496
1941-06-20,1,2.2343206129207704,0.5400061269377949
1941-06-21,1,2.1628811849212553,0.5748449571903508
1941-06-22,1,2.3436603865919974,0.5551358334838857
1941-06-23,1,2.6672259909605716,0.4767508518469095
1941-06-24,1,2.933395522539239,0.38394705758847725
1941-06-25,1,3.032824945133312,0.3050993142361989
1941-06-26,1,2.969346829958091,0.2505447200966481
1941-06-27,1,2.820712042927581,0.2304448526494963
